No,ECAR PART,SUBPART,Subpart Section,Subpart Subsection,SUBPART HEADING,SUBPART SECTION HEADING,REGULATION  STATEMENT
1170,121,L,121.365,-,"Maintenance, Preventive Maintenance, and Alterations",Application and approval of the certificate holder's maintenance system,"(1) The nominated management personnel responsible for the maintenance system required by 121.59, 121.61, 121.367 (a) (5), and 121.369 (b);"
1171,121,L,121.365,-,"Maintenance, Preventive Maintenance, and Alterations",Application and approval of the certificate holder's maintenance system,"(2) The procedures that must be followed to satisfy the maintenance responsibility of 121.367 and the quality functions of 121.370, except that where the certificate holder is appropriately approved as a maintenance organization in accordance with Part 145, such details may be included in the Part 145 exposition (Policy and procedures manual)."
1172,121,L,121.365,B,"Maintenance, Preventive Maintenance, and Alterations",Application and approval of the certificate holder's maintenance system,(b) A certificate holder's maintenance management exposition and any subsequent amendment must be accepted by the ECAA
1173,121,L,121.365,C,"Maintenance, Preventive Maintenance, and Alterations",Application and approval of the certificate holder's maintenance system,"(c) An applicant for the initial issue, variation and renewal of an operations certificate who meets the requirements of this subpart, in conjunction with an appropriate approved maintenance organization's exposition, is entitled to approval of the maintenance system by the ECAA."
1174,121,L,121.367,A,"Maintenance, Preventive Maintenance, and Alterations",Maintenance responsibility,(a) A certificate holder shall ensure the airworthiness of the aircraft and the serviceability of both operational and emergency equipment by:
1175,121,L,121.367,-,"Maintenance, Preventive Maintenance, and Alterations",Maintenance responsibility,(1) The accomplishment of pre-flight inspections.
1176,121,L,121.367,-,"Maintenance, Preventive Maintenance, and Alterations",Maintenance responsibility,"(2) The rectification to an approved standard of any defect and damage affecting safe operation, taking into account the minimum equipment list and configuration deviation list if available for the aircraft type."
1177,121,L,121.367,-,"Maintenance, Preventive Maintenance, and Alterations",Maintenance responsibility,(3) The accomplishment of all maintenance in accordance with the approved certificate holder's aircraft maintenance program specified in 121.374.
1178,121,L,121.367,-,"Maintenance, Preventive Maintenance, and Alterations",Maintenance responsibility,(4) The analysis of the effectiveness of the certificate holder's approved aircraft maintenance program.
1179,121,L,121.367,-,"Maintenance, Preventive Maintenance, and Alterations",Maintenance responsibility,"(5) The accomplishment of any operational directive, airworthiness directive and any other continued airworthiness requirement made mandatory by the ECAA"
1180,121,L,121.367,-,"Maintenance, Preventive Maintenance, and Alterations",Maintenance responsibility,"(6) The accomplishment of modifications in accordance with an approved standard; and for non-mandatory modifications and repairs in accordance with an approved standard; and for non-mandatory modifications, the establishment of an embodiment policy"
1181,121,L,121.367,B,"Maintenance, Preventive Maintenance, and Alterations",Maintenance responsibility,(b) A certificate holder shall ensure the certificate of airworthiness for each operated aircraft remains valid with respect to:
1182,121,L,121.367,-,"Maintenance, Preventive Maintenance, and Alterations",Maintenance responsibility,(1) Paragraph (a) requirements;
1183,121,L,121.367,-,"Maintenance, Preventive Maintenance, and Alterations",Maintenance responsibility,(2) Any calendar expiration date specified in the certificate; and
1184,121,L,121.367,-,"Maintenance, Preventive Maintenance, and Alterations",Maintenance responsibility,(3) Any other maintenance condition specified in the certificate.
1185,121,L,121.367,C,"Maintenance, Preventive Maintenance, and Alterations",Maintenance responsibility,(c) The requirements specified in paragraph (a) and (b) must be performed in accordance with procedures acceptable to the ECAA.
1186,121,L,121.369,A,"Maintenance, Preventive Maintenance, and Alterations",Maintenance management,"(a) A certificate holder must be appropriately approved in accordance with Part 145 to carry out the requirements specified in 121.367, except when the ECAA approves maintenance that can be contracted to an appropriate Part 145 approved organization"
1187,121,L,121.369,B,"Maintenance, Preventive Maintenance, and Alterations",Maintenance management,"(b) A certificate holder must employ a person or group of persons acceptable to the ECAA to ensure that all maintenance is carried out on time to an approved standard such that the maintenance responsibility requirements prescribed in 121.367 are satisfied, and to ensure the functioning of the quality system required by 121.370. Those responsible must meet the requirements of 121.59 and 121.61."
1188,121,L,121.369,C,"Maintenance, Preventive Maintenance, and Alterations",Maintenance management,"(c) When a certificate holder is not appropriately approved in accordance with Part 145, arrangements must be made with such an organization to carry out the requirements specified in 121.367, but excluding 121.367 (a) (4). A maintenance contract must be agreed between the certificate holder and the Part 145 approved maintenance organization detailing the functions specified in 121.367, but excluding 121.367 (a) (4), and defining the support of the quality functions of 121.370. This contract, together with all amendments must be acceptable to the ECAA."
